Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,1.4990338892188073,1.408192412645862,1.4830092062476012,-1.1852906629759956,1.4622409340978946,-1.343120221623805,-2.331233983382508
0.0,1.4330116060388793,1.408192412645862,1.4430318965438145,-1.1852906629759956,1.4622409340978946,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.1571193468252818,1.6029411353589598,-1.3287732169151951,1.597312209109053,-1.343120221623805,-2.331233983382508
0.0,-0.745723738898756,-1.002109019231708,-0.8756520662757908,0.8234650921727972,-0.918390287973774,0.38451511005208766,-2.331233983382508
0.0,-0.9437905884385409,-1.1025382455599395,-1.0355613050909362,0.9669476461119967,-1.0703454723613273,1.248332775890034,1.488257244479606
0.0,-0.712712597308792,-1.002109019231708,-0.8356747565720047,0.6799825382335977,-0.8846224692209843,0.38451511005208766,1.488257244479606
0.0,-1.0098128716184696,-1.1025382455599395,-1.0755386147947223,1.110430200051196,-1.104113291114117,1.248332775890034,1.488257244479606
0.0,-1.0098128716184696,-1.1527528587240559,-1.0755386147947223,1.110430200051196,-1.1209972004905118,1.248332775890034,0.7243589989071832
0.0,0.5086996415198825,0.10261247037884533,0.36364453454158446,-0.46787789327999824,0.2803672777502577,-0.4793025557858587,-0.8034374922376624
0.0,1.1359113317292011,1.2575485731535134,1.2031680383210968,-1.041808109036796,1.1076788371936035,-1.343120221623805,-0.8034374922376624
0.0,0.8718221990094881,0.6047586020200056,0.7634176315794475,-0.7548430011583972,0.702465012160128,-0.4793025557858587,-0.8034374922376624
0.0,0.9708556237793803,0.4541147625276572,0.8033949412832336,-0.8983255550975967,0.7700006496657072,-0.4793025557858587,-0.8034374922376624
0.0,0.9708556237793803,0.5545439888558888,0.8433722509870198,-0.8983255550975967,0.7868845590421021,-0.4793025557858587,-0.8034374922376624
0.0,-0.48163460617904247,-0.9016797929034758,-0.6357882080530731,0.3930174303551987,-0.6651316473278518,0.38451511005208766,-0.8034374922376624
0.0,0.9708556237793803,0.504329375691773,0.8033949412832336,-0.8983255550975967,0.7531167402893124,-0.4793025557858587,-0.8034374922376624
0.0,1.036877906959309,0.6047586020200056,0.8833495606908067,-0.8983255550975967,0.8037684684184969,-0.4793025557858587,-0.8034374922376624
0.0,-0.9107794468485768,-1.002109019231708,-0.9556066856833639,0.8234650921727972,-1.002809834855748,1.248332775890034,0.7243589989071832
0.0,0.9708556237793803,0.5545439888558888,0.8433722509870198,-0.8983255550975967,0.7531167402893124,-0.4793025557858587,-0.8034374922376624
0.0,1.036877906959309,0.7051878283482373,0.9233268703945928,-0.8983255550975967,0.8206523777948918,-0.4793025557858587,-0.8034374922376624
0.0,-0.8447571636686487,-0.9016797929034758,-0.8756520662757908,0.8234650921727972,-0.918390287973774,1.248332775890034,0.7243589989071832
0.0,-0.9437905884385409,-1.002109019231708,-0.99558399538715,0.9669476461119967,-1.0365776536085376,1.248332775890034,0.7243589989071832
0.0,0.7727887742395954,0.40390014936354135,0.6434857024680883,-0.7548430011583972,0.6011615559017591,-0.4793025557858587,-2.331233983382508
0.0,-0.745723738898756,-1.1025382455599395,-0.915629375979577,0.8234650921727972,-0.9352741973501687,1.248332775890034,1.488257244479606
