PC1,PC2,CO2_rating,Smog_rating
-3.6179817104064367,-0.9486185462355805,6,5
-3.637916792705966,-0.9511577252651511,6,5
-4.498799374678807,-0.3432025521444814,7,6
-4.498799374678807,-0.3432025521444814,7,6
-4.498799374678807,-0.3432025521444814,7,6
-2.979852796712758,-0.7391732916564592,6,5
-2.5839033685950685,-0.6373391045950099,6,5
-4.479376299726731,-0.3335262031330723,7,6
-2.832685279943703,0.06852898671032918,6,6
-4.498799374678807,-0.3432025521444814,7,6
-4.440530149822579,-0.31417350511025405,7,6
0.024991387546800754,-0.8441296204418056,5,4
